"MarkettypeID","TradingDate","RiskPremium1","SMB1","HML1"
"P9713","1991-05-03","-0.004433","",""
"P9714","1991-05-03","-0.004433","",""
"P9715","1991-05-03","-0.004433","",""
"P9706","1991-05-04","-0.005178","",""
"P9710","1991-05-04","-0.005178","",""
"P9709","1991-05-04","-0.005178","",""
"P9712","1991-05-04","-0.005178","",""
"P9713","1991-05-04","-0.005178","",""
"P9714","1991-05-04","-0.005178","",""
"P9715","1991-05-04","-0.005178","",""
"P9710","1991-05-06","-0.002132","",""
"P9706","1991-05-06","-0.002132","",""
"P9709","1991-05-06","-0.002132","",""
"P9712","1991-05-06","-0.002132","",""
"P9713","1991-05-06","-0.002132","",""
"P9714","1991-05-06","-0.002132","",""
"P9715","1991-05-06","-0.002132","",""
"P9706","1991-05-07","-0.008401","",""
"P9710","1991-05-07","-0.008401","",""
"P9709","1991-05-07","-0.008401","",""
"P9712","1991-05-07","-0.008401","",""
"P9713","1991-05-07","-0.008401","",""
"P9714","1991-05-07","-0.008401","",""
"P9715","1991-05-07","-0.008401","",""
"P9710","1991-05-08","-0.004414","",""
"P9706","1991-05-08","-0.004414","",""
"P9709","1991-05-08","-0.004414","",""
"P9712","1991-05-08","-0.004414","",""
"P9713","1991-05-08","-0.004414","",""
"P9714","1991-05-08","-0.004414","",""
"P9715","1991-05-08","-0.004414","",""
"P9710","1991-05-09","-0.004900","",""
"P9706","1991-05-09","-0.004900","",""
"P9709","1991-05-09","-0.004900","",""
"P9712","1991-05-09","-0.004900","",""
"P9713","1991-05-09","-0.004900","",""
"P9714","1991-05-09","-0.004900","",""
"P9715","1991-05-09","-0.004900","",""
"P9710","1991-05-10","-0.004447","",""
"P9706","1991-05-10","-0.004447","",""
"P9709","1991-05-10","-0.004447","",""
"P9712","1991-05-10","-0.004447","",""
"P9713","1991-05-10","-0.004447","",""
"P9714","1991-05-10","-0.004447","",""
"P9715","1991-05-10","-0.004447","",""
"P9706","1991-05-11","-0.005095","",""
"P9710","1991-05-11","-0.005095","",""
"P9709","1991-05-11","-0.005095","",""
"P9712","1991-05-11","-0.005095","",""
"P9713","1991-05-11","-0.005095","",""
"P9714","1991-05-11","-0.005095","",""
"P9715","1991-05-11","-0.005095","",""
"P9710","1991-05-13","-0.006369","",""
"P9706","1991-05-13","-0.006369","",""
"P9709","1991-05-13","-0.006369","",""
"P9712","1991-05-13","-0.006369","",""
"P9713","1991-05-13","-0.006369","",""
"P9714","1991-05-13","-0.006369","",""
"P9715","1991-05-13","-0.006369","",""
"P9706","1991-05-14","-0.004398","",""
"P9710","1991-05-14","-0.004398","",""
"P9709","1991-05-14","-0.004398","",""
"P9712","1991-05-14","-0.004398","",""
"P9713","1991-05-14","-0.004398","",""
"P9714","1991-05-14","-0.004398","",""
"P9715","1991-05-14","-0.004398","",""
"P9710","1991-05-15","-0.001552","",""
"P9706","1991-05-15","-0.001552","",""
"P9709","1991-05-15","-0.001552","",""
"P9712","1991-05-15","-0.001552","",""
"P9713","1991-05-15","-0.001552","",""
"P9714","1991-05-15","-0.001552","",""
"P9715","1991-05-15","-0.001552","",""
"P9710","1991-05-16","-0.002729","",""
"P9706","1991-05-16","-0.002729","",""
"P9709","1991-05-16","-0.002729","",""
"P9712","1991-05-16","-0.002729","",""
"P9713","1991-05-16","-0.002729","",""
"P9714","1991-05-16","-0.002729","",""
"P9715","1991-05-16","-0.002729","",""
"P9706","1991-05-17","-0.000998","",""
"P9710","1991-05-17","-0.000998","",""
"P9709","1991-05-17","-0.000998","",""
"P9712","1991-05-17","-0.000998","",""
"P9713","1991-05-17","-0.000998","",""
"P9714","1991-05-17","-0.000998","",""
"P9715","1991-05-17","-0.000998","",""
"P9710","1991-05-18","-0.005003","",""
"P9706","1991-05-18","-0.005003","",""
"P9709","1991-05-18","-0.005003","",""
"P9712","1991-05-18","-0.005003","",""
"P9713","1991-05-18","-0.005003","",""
"P9714","1991-05-18","-0.005003","",""
"P9715","1991-05-18","-0.005003","",""
"P9706","1991-05-20","-0.001371","",""
"P9710","1991-05-20","-0.001371","",""
"P9709","1991-05-20","-0.001371","",""
"P9712","1991-05-20","-0.001371","",""
"P9713","1991-05-20","-0.001371","",""
"P9714","1991-05-20","-0.001371","",""
"P9715","1991-05-20","-0.001371","",""
"P9706","1991-05-21","-0.001184","",""
"P9710","1991-05-21","-0.001184","",""
"P9709","1991-05-21","-0.001184","",""
"P9712","1991-05-21","-0.001184","",""
"P9713","1991-05-21","-0.001184","",""
"P9714","1991-05-21","-0.001184","",""
"P9715","1991-05-21","-0.001184","",""
"P9710","1991-05-22","-0.002798","",""
"P9706","1991-05-22","-0.002798","",""
"P9709","1991-05-22","-0.002798","",""
"P9712","1991-05-22","-0.002798","",""
"P9713","1991-05-22","-0.002798","",""
"P9714","1991-05-22","-0.002798","",""
"P9715","1991-05-22","-0.002798","",""
"P9710","1991-05-23","-0.001152","",""
"P9706","1991-05-23","-0.001152","",""
"P9709","1991-05-23","-0.001152","",""
"P9712","1991-05-23","-0.001152","",""
"P9713","1991-05-23","-0.001152","",""
"P9714","1991-05-23","-0.001152","",""
"P9715","1991-05-23","-0.001152","",""
"P9706","1991-05-24","-0.003862","",""
"P9710","1991-05-24","-0.003862","",""
"P9709","1991-05-24","-0.003862","",""
"P9712","1991-05-24","-0.003862","",""
"P9713","1991-05-24","-0.003862","",""
"P9714","1991-05-24","-0.003862","",""
"P9715","1991-05-24","-0.003862","",""
"P9710","1991-05-27","-0.005888","",""
"P9706","1991-05-27","-0.005888","",""
"P9709","1991-05-27","-0.005888","",""
"P9712","1991-05-27","-0.005888","",""
"P9713","1991-05-27","-0.005888","",""
"P9714","1991-05-27","-0.005888","",""
"P9715","1991-05-27","-0.005888","",""
"P9706","1991-05-28","-0.002695","",""
"P9710","1991-05-28","-0.002695","",""
"P9709","1991-05-28","-0.002695","",""
"P9712","1991-05-28","-0.002695","",""
"P9713","1991-05-28","-0.002695","",""
"P9714","1991-05-28","-0.002695","",""
"P9715","1991-05-28","-0.002695","",""
"P9706","1991-05-29","-0.001121","",""
"P9710","1991-05-29","-0.001121","",""
"P9709","1991-05-29","-0.001121","",""
"P9712","1991-05-29","-0.001121","",""
"P9713","1991-05-29","-0.001121","",""
"P9714","1991-05-29","-0.001121","",""
"P9715","1991-05-29","-0.001121","",""
"P9706","1991-05-30","-0.001318","",""
"P9710","1991-05-30","-0.001318","",""
"P9709","1991-05-30","-0.001318","",""
"P9712","1991-05-30","-0.001318","",""
"P9713","1991-05-30","-0.001318","",""
"P9714","1991-05-30","-0.001318","",""
"P9715","1991-05-30","-0.001318","",""
"P9710","1991-05-31","-0.001233","",""
"P9706","1991-05-31","-0.001233","",""
"P9709","1991-05-31","-0.001233","",""
"P9712","1991-05-31","-0.001233","",""
"P9713","1991-05-31","-0.001233","",""
"P9714","1991-05-31","-0.001233","",""
"P9715","1991-05-31","-0.001233","",""
"P9706","1991-06-01","0.004866","",""
"P9710","1991-06-01","0.004866","",""
"P9709","1991-06-01","0.004866","",""
"P9712","1991-06-01","0.004866","",""
"P9713","1991-06-01","0.004866","",""
"P9714","1991-06-01","0.004866","",""
"P9715","1991-06-01","0.004866","",""
"P9706","1991-06-03","-0.006532","",""
"P9710","1991-06-03","-0.006532","",""
"P9709","1991-06-03","-0.006532","",""
"P9712","1991-06-03","-0.006532","",""
"P9713","1991-06-03","-0.006532","",""
"P9714","1991-06-03","-0.006532","",""
"P9715","1991-06-03","-0.006532","",""
"P9710","1991-06-04","-0.001175","",""
"P9706","1991-06-04","-0.001175","",""
"P9709","1991-06-04","-0.001175","",""
"P9712","1991-06-04","-0.001175","",""
"P9713","1991-06-04","-0.001175","",""
"P9714","1991-06-04","-0.001175","",""
"P9715","1991-06-04","-0.001175","",""
"P9706","1991-06-05","-0.094044","",""
"P9710","1991-06-05","-0.094044","",""
"P9709","1991-06-05","-0.094044","",""
"P9712","1991-06-05","-0.094044","",""
"P9713","1991-06-05","-0.094044","",""
"P9714","1991-06-05","-0.094044","",""
"P9715","1991-06-05","-0.094044","",""
"P9706","1991-06-06","0.101376","",""
"P9710","1991-06-06","0.101376","",""
"P9709","1991-06-06","0.101376","",""
"P9712","1991-06-06","0.101376","",""
"P9713","1991-06-06","0.101376","",""
"P9714","1991-06-06","0.101376","",""
"P9715","1991-06-06","0.101376","",""
"P9706","1991-06-07","-0.002182","",""
"P9710","1991-06-07","-0.002182","",""
"P9709","1991-06-07","-0.002182","",""
"P9712","1991-06-07","-0.002182","",""
"P9713","1991-06-07","-0.002182","",""
"P9714","1991-06-07","-0.002182","",""
"P9715","1991-06-07","-0.002182","",""
"P9706","1991-06-08","-0.005198","",""
"P9710","1991-06-08","-0.005198","",""
"P9709","1991-06-08","-0.005198","",""
"P9712","1991-06-08","-0.005198","",""
"P9713","1991-06-08","-0.005198","",""
"P9714","1991-06-08","-0.005198","",""
"P9715","1991-06-08","-0.005198","",""
"P9706","1991-06-10","-0.030096","",""
"P9710","1991-06-10","-0.030096","",""
"P9709","1991-06-10","-0.030096","",""
"P9712","1991-06-10","-0.030096","",""
"P9713","1991-06-10","-0.030096","",""
"P9714","1991-06-10","-0.030096","",""
"P9715","1991-06-10","-0.030096","",""
"P9706","1991-06-11","-0.031563","",""
"P9710","1991-06-11","-0.031563","",""
"P9709","1991-06-11","-0.031563","",""
"P9712","1991-06-11","-0.031563","",""
"P9713","1991-06-11","-0.031563","",""
"P9714","1991-06-11","-0.031563","",""
"P9715","1991-06-11","-0.031563","",""
"P9710","1991-06-12","0.039226","",""
"P9706","1991-06-12","0.039226","",""
"P9709","1991-06-12","0.039226","",""
"P9712","1991-06-12","0.039226","",""
"P9713","1991-06-12","0.039226","",""
"P9714","1991-06-12","0.039226","",""
"P9715","1991-06-12","0.039226","",""
"P9710","1991-06-13","-0.002823","",""
"P9706","1991-06-13","-0.002823","",""
"P9709","1991-06-13","-0.002823","",""
"P9712","1991-06-13","-0.002823","",""
"P9713","1991-06-13","-0.002823","",""
"P9714","1991-06-13","-0.002823","",""
"P9715","1991-06-13","-0.002823","",""
"P9706","1991-06-14","-0.011176","",""
"P9710","1991-06-14","-0.011176","",""
"P9709","1991-06-14","-0.011176","",""
"P9712","1991-06-14","-0.011176","",""
"P9713","1991-06-14","-0.011176","",""
"P9714","1991-06-14","-0.011176","",""
"P9715","1991-06-14","-0.011176","",""
"P9710","1991-06-15","-0.005076","",""
"P9706","1991-06-15","-0.005076","",""
"P9709","1991-06-15","-0.005076","",""
"P9712","1991-06-15","-0.005076","",""
"P9713","1991-06-15","-0.005076","",""
"P9714","1991-06-15","-0.005076","",""
"P9715","1991-06-15","-0.005076","",""
"P9710","1991-06-17","-0.021412","",""
"P9706","1991-06-17","-0.021412","",""
"P9709","1991-06-17","-0.021412","",""
"P9712","1991-06-17","-0.021412","",""
"P9713","1991-06-17","-0.021412","",""
"P9714","1991-06-17","-0.021412","",""
"P9715","1991-06-17","-0.021412","",""
"P9710","1991-06-18","0.005036","",""
"P9706","1991-06-18","0.005036","",""
"P9709","1991-06-18","0.005036","",""
"P9712","1991-06-18","0.005036","",""
"P9713","1991-06-18","0.005036","",""
"P9714","1991-06-18","0.005036","",""
"P9715","1991-06-18","0.005036","",""
"P9706","1991-06-19","-0.001367","",""
"P9710","1991-06-19","-0.001367","",""
"P9709","1991-06-19","-0.001367","",""
"P9712","1991-06-19","-0.001367","",""
"P9713","1991-06-19","-0.001367","",""
"P9714","1991-06-19","-0.001367","",""
"P9715","1991-06-19","-0.001367","",""
"P9706","1991-06-20","-0.000698","",""
"P9710","1991-06-20","-0.000698","",""
"P9709","1991-06-20","-0.000698","",""
"P9712","1991-06-20","-0.000698","",""
"P9713","1991-06-20","-0.000698","",""
"P9714","1991-06-20","-0.000698","",""
"P9715","1991-06-20","-0.000698","",""
"P9706","1991-06-21","-0.004332","",""
"P9710","1991-06-21","-0.004332","",""
"P9709","1991-06-21","-0.004332","",""
"P9712","1991-06-21","-0.004332","",""
"P9713","1991-06-21","-0.004332","",""
"P9714","1991-06-21","-0.004332","",""
"P9715","1991-06-21","-0.004332","",""
"P9706","1991-06-22","-0.005230","",""
"P9710","1991-06-22","-0.005230","",""
"P9709","1991-06-22","-0.005230","",""
"P9712","1991-06-22","-0.005230","",""
"P9713","1991-06-22","-0.005230","",""
"P9714","1991-06-22","-0.005230","",""
"P9715","1991-06-22","-0.005230","",""
"P9710","1991-06-24","-0.010025","",""
"P9706","1991-06-24","-0.010025","",""
"P9709","1991-06-24","-0.010025","",""
"P9712","1991-06-24","-0.010025","",""
"P9713","1991-06-24","-0.010025","",""
"P9714","1991-06-24","-0.010025","",""
"P9715","1991-06-24","-0.010025","",""
"P9706","1991-06-25","0.053143","",""
"P9710","1991-06-25","0.053143","",""
"P9709","1991-06-25","0.053143","",""
"P9712","1991-06-25","0.053143","",""
"P9713","1991-06-25","0.053143","",""
"P9714","1991-06-25","0.053143","",""
"P9715","1991-06-25","0.053143","",""
"P9710","1991-06-26","0.010499","",""
"P9706","1991-06-26","0.010499","",""
"P9709","1991-06-26","0.010499","",""
"P9712","1991-06-26","0.010499","",""
"P9713","1991-06-26","0.010499","",""
"P9714","1991-06-26","0.010499","",""
"P9715","1991-06-26","0.010499","",""
"P9706","1991-06-27","0.009116","",""
"P9710","1991-06-27","0.009116","",""
"P9709","1991-06-27","0.009116","",""
"P9712","1991-06-27","0.009116","",""
"P9713","1991-06-27","0.009116","",""
"P9714","1991-06-27","0.009116","",""
"P9715","1991-06-27","0.009116","",""
"P9710","1991-06-28","-0.000726","",""
"P9706","1991-06-28","-0.000726","",""
"P9709","1991-06-28","-0.000726","",""
"P9712","1991-06-28","-0.000726","",""
"P9713","1991-06-28","-0.000726","",""
"P9714","1991-06-28","-0.000726","",""
"P9715","1991-06-28","-0.000726","",""
"P9706","1991-07-01","-0.010065","0.001484","0.005216"
"P9710","1991-07-01","-0.010065","0.001484","0.005216"
"P9709","1991-07-01","-0.010065","0.001484","0.005216"
"P9712","1991-07-01","-0.010065","0.001484","0.005216"
"P9713","1991-07-01","-0.010065","0.001484","0.005216"
"P9714","1991-07-01","-0.010065","0.001484","0.005216"
"P9715","1991-07-01","-0.010065","0.001484","0.005216"
"P9706","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9710","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9709","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9712","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9713","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9714","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9715","1991-07-02","-0.014682","-0.005154","-0.004808"
"P9706","1991-07-03","-0.026855","0.001433","0.005210"
"P9710","1991-07-03","-0.026855","0.001433","0.005210"
"P9709","1991-07-03","-0.026855","0.001433","0.005210"
"P9712","1991-07-03","-0.026855","0.001433","0.005210"
"P9713","1991-07-03","-0.026855","0.001433","0.005210"
"P9714","1991-07-03","-0.026855","0.001433","0.005210"
"P9715","1991-07-03","-0.026855","0.001433","0.005210"
"P9710","1991-07-04","0.012086","0.003434","0.010004"
"P9706","1991-07-04","0.012086","0.003434","0.010004"
"P9709","1991-07-04","0.012086","0.003434","0.010004"
"P9712","1991-07-04","0.012086","0.003434","0.010004"
"P9713","1991-07-04","0.012086","0.003434","0.010004"
"P9714","1991-07-04","0.012086","0.003434","0.010004"
"P9715","1991-07-04","0.012086","0.003434","0.010004"
"P9710","1991-07-05","-0.012859","0.002020","0.005220"
"P9706","1991-07-05","-0.012859","0.002020","0.005220"
"P9709","1991-07-05","-0.012859","0.002020","0.005220"
"P9712","1991-07-05","-0.012859","0.002020","0.005220"
"P9713","1991-07-05","-0.012859","0.002020","0.005220"
"P9714","1991-07-05","-0.012859","0.002020","0.005220"
"P9715","1991-07-05","-0.012859","0.002020","0.005220"
"P9710","1991-07-06","-0.019015","",""
"P9706","1991-07-06","-0.019015","",""
"P9709","1991-07-06","-0.019015","",""
"P9712","1991-07-06","-0.019015","",""
"P9713","1991-07-06","-0.019015","",""
"P9714","1991-07-06","-0.019015","",""
"P9715","1991-07-06","-0.019015","",""
"P9710","1991-07-08","-0.019316","0.001393","0.005163"
"P9706","1991-07-08","-0.019316","0.001393","0.005163"
"P9709","1991-07-08","-0.019316","0.001393","0.005163"
"P9712","1991-07-08","-0.019316","0.001393","0.005163"
"P9713","1991-07-08","-0.019316","0.001393","0.005163"
"P9714","1991-07-08","-0.019316","0.001393","0.005163"
"P9715","1991-07-08","-0.019316","0.001393","0.005163"
"P9710","1991-07-09","-0.025361","0.001801","0.005229"
"P9706","1991-07-09","-0.025361","0.001801","0.005229"
"P9709","1991-07-09","-0.025361","0.001801","0.005229"
"P9712","1991-07-09","-0.025361","0.001801","0.005229"
"P9713","1991-07-09","-0.025361","0.001801","0.005229"
"P9714","1991-07-09","-0.025361","0.001801","0.005229"
"P9715","1991-07-09","-0.025361","0.001801","0.005229"
"P9710","1991-07-10","0.005504","0.001761","0.005171"
"P9706","1991-07-10","0.005504","0.001761","0.005171"
"P9709","1991-07-10","0.005504","0.001761","0.005171"
"P9712","1991-07-10","0.005504","0.001761","0.005171"
"P9713","1991-07-10","0.005504","0.001761","0.005171"
"P9714","1991-07-10","0.005504","0.001761","0.005171"
"P9715","1991-07-10","0.005504","0.001761","0.005171"
"P9710","1991-07-11","-0.008116","0.002140","0.005165"
"P9706","1991-07-11","-0.008116","0.002140","0.005165"
"P9709","1991-07-11","-0.008116","0.002140","0.005165"
"P9712","1991-07-11","-0.008116","0.002140","0.005165"
"P9713","1991-07-11","-0.008116","0.002140","0.005165"
"P9714","1991-07-11","-0.008116","0.002140","0.005165"
"P9715","1991-07-11","-0.008116","0.002140","0.005165"
"P9706","1991-07-12","-0.007368","0.003183","0.005177"
"P9710","1991-07-12","-0.007368","0.003183","0.005177"
"P9709","1991-07-12","-0.007368","0.003183","0.005177"
"P9712","1991-07-12","-0.007368","0.003183","0.005177"
"P9713","1991-07-12","-0.007368","0.003183","0.005177"
"P9714","1991-07-12","-0.007368","0.003183","0.005177"
"P9715","1991-07-12","-0.007368","0.003183","0.005177"
"P9706","1991-07-13","0.007421","",""
"P9710","1991-07-13","0.007421","",""
"P9709","1991-07-13","0.007421","",""
"P9712","1991-07-13","0.007421","",""
"P9713","1991-07-13","0.007421","",""
"P9714","1991-07-13","0.007421","",""
"P9715","1991-07-13","0.007421","",""
"P9706","1991-07-15","-0.015155","0.004964","0.007350"
"P9710","1991-07-15","-0.015155","0.004964","0.007350"
"P9709","1991-07-15","-0.015155","0.004964","0.007350"
"P9712","1991-07-15","-0.015155","0.004964","0.007350"
"P9713","1991-07-15","-0.015155","0.004964","0.007350"
"P9714","1991-07-15","-0.015155","0.004964","0.007350"
"P9715","1991-07-15","-0.015155","0.004964","0.007350"
"P9706","1991-07-16","-0.016774","0.003267","0.009990"
