code,date,type,递延所得税资产,递延所得税负债,优先股账面值,所有者权益合计,book_equity
002171,2018-12-31,A,31266372.2,16983265.63,0.0,4503105000.4,4488821893.83
002171,2019-12-31,A,41914840.99,51476272.1,0.0,5597652419.4,5607213850.51
002172,2007-12-31,A,6825124.7,0.0,0.0,1521017255.87,1514192131.1699998
002172,2008-12-31,A,25767499.59,0.0,0.0,1132689857.66,1106922358.0700002
002172,2009-12-31,A,4711834.37,0.0,0.0,1357340793.58,1352628959.21
002172,2010-12-31,A,10744680.98,0.0,0.0,1739834464.2,1729089783.22
002172,2011-12-31,A,0.0,0.0,0.0,732974760.31,732974760.31
002172,2012-12-31,A,0.0,0.0,0.0,785489145.1,785489145.1
002172,2013-12-31,A,0.0,0.0,0.0,834883988.39,834883988.39
002172,2014-12-31,A,0.0,0.0,0.0,679138494.45,679138494.45
002172,2015-12-31,A,8164453.87,0.0,0.0,1180264129.29,1172099675.42
002172,2016-12-31,A,14857333.36,0.0,0.0,1336902803.66,1322045470.3000002
002172,2017-12-31,A,22698631.55,0.0,0.0,1692099678.04,1669401046.49
002172,2018-12-31,A,8507733.51,0.0,0.0,2022901740.76,2014394007.25
002172,2019-12-31,A,6727035.03,0.0,0.0,1441935016.87,1435207981.84
002172,2020-12-31,A,8505020.81,0.0,0.0,968302505.62,959797484.8100001
002173,2007-12-31,A,1358814.31,0.0,0.0,349871922.36,348513108.05
002173,2008-12-31,A,1538716.68,0.0,0.0,391578000.74,390039284.06
002173,2009-12-31,A,2386323.06,0.0,0.0,403887614.41,401501291.35
002173,2010-12-31,A,5850377.69,0.0,0.0,434360030.77,428509653.08
002173,2011-12-31,A,8683294.94,0.0,0.0,466015094.54,457331799.6
002173,2012-12-31,A,12361978.49,0.0,0.0,520220304.12,507858325.63
002173,2013-12-31,A,13553050.97,0.0,0.0,501530183.36,487977132.39
002173,2014-12-31,A,13867342.28,0.0,0.0,478621731.53,464754389.25
002173,2015-12-31,A,13499866.55,0.0,0.0,413372173.71,399872307.15999997
002173,2016-12-31,A,21050020.99,60502719.15,0.0,3531946633.54,3571399331.7000003
002173,2017-12-31,A,20752331.29,54987999.92,0.0,3655934465.71,3690170134.34
002173,2018-12-31,A,13501569.99,48117324.89,0.0,3616546800.22,3651162555.12
002173,2019-12-31,A,30505624.4,47162952.3,0.0,2469928231.97,2486585559.87
002174,2007-12-31,A,803092.58,0.0,0.0,218887298.69,218084206.10999998
002174,2008-12-31,A,1300759.82,0.0,0.0,215520820.86,214220061.04000002
002174,2009-12-31,A,1020671.15,0.0,0.0,225018766.22,223998095.07
002174,2010-12-31,A,1814413.44,0.0,0.0,235943693.22,234129279.78
002174,2011-12-31,A,2607959.95,0.0,0.0,231948958.66,229340998.71
002174,2012-12-31,A,9323288.58,0.0,0.0,296272177.63,286948889.05
002174,2013-12-31,A,3518934.84,2500000.0,0.0,267349061.11,266330126.27
002174,2014-12-31,A,22681308.1,0.0,0.0,896043965.57,873362657.47
002174,2015-12-31,A,38805828.12,2175290.0,0.0,2187986417.61,2151355879.4900002
002174,2016-12-31,A,30039812.04,7840846.16,0.0,2720448591.71,2698249625.83
002174,2017-12-31,A,35538314.51,9139778.3,0.0,4068435281.54,4042036745.33
002174,2018-12-31,A,36873482.5,12958507.64,0.0,4506255498.56,4482340523.700001
002174,2019-12-31,A,128732708.9,78688887.19,0.0,4946102494.36,4896058672.65
002177,2007-12-31,A,2920554.91,3067833.8,0.0,391697152.23,391844431.12
002177,2008-12-31,A,3489891.93,3523670.81,0.0,414765959.56,414799738.44
002177,2009-12-31,A,6250506.93,6002477.56,0.0,978483253.12,978235223.75
002177,2010-12-31,A,6693302.03,37621175.43,0.0,1240775872.91,1271703746.3100002
002177,2011-12-31,A,10251754.61,28331320.91,0.0,1314404264.35,1332483830.65
002177,2012-12-31,A,10774553.57,9712214.0,0.0,1376090038.87,1375027699.3
002177,2013-12-31,A,9969268.21,6646683.07,0.0,1501285026.66,1497962441.52
002177,2014-12-31,A,10900121.97,723362.17,0.0,1609149489.34,1598972729.54
002177,2015-12-31,A,12683384.27,0.0,0.0,1653524381.45,1640840997.18
002177,2016-12-31,A,21185056.62,2385041.02,0.0,1676861540.73,1658061525.13
002177,2017-12-31,A,21295713.08,3596451.63,0.0,1690511645.81,1672812384.3600001
002177,2018-12-31,A,21575124.38,0.0,0.0,1584364353.33,1562789228.9499998
002177,2019-12-31,A,24657294.81,140515.91,0.0,1637254324.81,1612737545.91
002178,2007-12-31,A,2092965.09,0.0,0.0,269302558.17,267209593.08
002178,2008-12-31,A,1649494.56,0.0,0.0,278313389.79,276663895.23
002178,2009-12-31,A,2217689.4,0.0,0.0,294383173.9,292165484.5
002178,2010-12-31,A,2664972.57,0.0,0.0,327108687.24,324443714.67
002178,2011-12-31,A,6661978.61,0.0,0.0,344691741.69,338029763.08
002178,2012-12-31,A,4645404.62,0.0,0.0,369048322.52,364402917.9
002178,2013-12-31,A,4253132.82,0.0,0.0,692755589.88,688502457.06
002178,2014-12-31,A,6725550.34,0.0,0.0,798113052.05,791387501.7099999
002178,2015-12-31,A,9463115.64,2581855.59,0.0,1266803516.52,1259922256.4699998
002178,2016-12-31,A,14052900.69,1928128.65,0.0,1280481912.95,1268357140.91
002178,2017-12-31,A,16334698.25,1274401.72,0.0,1288266216.65,1273205920.1200001
002178,2018-12-31,A,26876882.25,620674.79,0.0,1030229513.75,1003973306.29
002178,2019-12-31,A,38297437.08,950782.95,0.0,1041235605.37,1003888951.24
002179,2007-12-31,A,3482753.33,1008069.87,0.0,872750195.55,870275512.0899999
002179,2008-12-31,A,6154842.02,1857244.32,0.0,1090104068.59,1085806470.8899999
002179,2009-12-31,A,7017390.57,1726120.58,0.0,1205108371.7,1199817101.71
002179,2010-12-31,A,8720908.82,2787795.58,0.0,1374924198.8,1368991085.56
002179,2011-12-31,A,11095170.3,2941929.59,0.0,1553931389.66,1545778148.95
002179,2012-12-31,A,13716355.6,3350231.55,0.0,1728753654.15,1718387530.1000001
002179,2013-12-31,A,23079685.94,2597513.23,0.0,2900983783.58,2880501610.87
002179,2014-12-31,A,28796666.16,3976116.56,0.0,3283679233.49,3258858683.89
002179,2015-12-31,A,35506594.33,15853757.1,0.0,3858014021.02,3838361183.79
002179,2016-12-31,A,40691724.67,15948874.49,0.0,4612357337.22,4587614487.04
002179,2017-12-31,A,54303734.51,15972381.05,0.0,5428201892.67,5389870539.21
002179,2018-12-31,A,69855174.4,16262238.79,0.0,6570758422.38,6517165486.77
002179,2019-12-31,A,78095338.57,38698091.2,0.0,8733482036.89,8694084789.52
002179,2020-12-31,A,117643659.84,56332526.95,0.0,10494634415.33,10433323282.44
002180,2007-12-31,A,696149.4,0.0,0.0,320456060.99,319759911.59000003
002180,2008-12-31,A,590284.83,0.0,0.0,322233164.28,321642879.45
002180,2009-12-31,A,783171.37,6043.69,0.0,336130667.12,335353539.44
002180,2010-12-31,A,1026151.74,32776.8,0.0,354689069.84,353695694.9
002180,2011-12-31,A,2358855.64,1839000.99,0.0,375244836.15,374724981.5
002180,2012-12-31,A,2503524.85,3575954.42,0.0,379026711.61,380099141.18
002180,2013-12-31,A,2901454.18,4846953.28,0.0,375233922.87,377179421.96999997
002180,2014-12-31,A,1239375.45,0.0,0.0,584264337.12,583024961.67
002180,2015-12-31,A,11694520.94,29279438.72,0.0,1948450760.56,1966035678.34
002180,2016-12-31,A,2027535106.37,12229298679.11,0.0,4450836335.41,14652599908.150002
002180,2017-12-31,A,1078742440.52,1851124244.15,0.0,7152742063.94,7925123867.57
002180,2018-12-31,A,1052123306.82,1819769022.48,0.0,8564642833.91,9332288549.57
002180,2019-12-31,A,1048470685.73,1787703872.13,0.0,9589865844.04,10329099030.440002
002181,2007-12-31,A,1972228.23,140192.99,0.0,1317671624.61,1315839589.37
002181,2008-12-31,A,12798491.3,0.0,0.0,1304603280.86,1291804789.56
002181,2009-12-31,A,6810824.38,0.0,0.0,1200884076.83,1194073252.4499998
002181,2010-12-31,A,7582788.68,529340.0,0.0,1210447829.39,1203394380.71
002181,2011-12-31,A,8111862.3,501480.0,0.0,1210834408.01,1203224025.71
002181,2012-12-31,A,12877983.37,473620.0,0.0,3609848777.36,3597444413.9900002
002181,2013-12-31,A,15913343.51,445760.0,0.0,3849788573.78,3834320990.27
002181,2014-12-31,A,12261602.25,1064352.16,0.0,3678732107.07,3667534856.98
002181,2015-12-31,A,13943119.9,1288177.65,0.0,3605336688.87,3592681746.62
002181,2016-12-31,A,15080448.24,0.0,0.0,3797568509.1,3782488060.86
002181,2017-12-31,A,464583.66,0.0,0.0,3929526288.64,3929061704.98
002181,2018-12-31,A,477257.46,0.0,0.0,3974503409.63,3974026152.17
002181,2019-12-31,A,523837.29,120618.16,0.0,4041045651.82,4040642432.69
002181,2020-12-31,A,1238133.03,111098.41,0.0,4260616778.58,4259489743.9599996
002182,2007-12-31,A,3205019.06,9160779.3,0.0,855314406.94,861270167.1800001
002182,2008-12-31,A,2867165.18,5462206.8,0.0,875301729.43,877896771.05
002182,2009-12-31,A,2840795.97,2314135.62,0.0,880712424.55,880185764.1999999
002182,2010-12-31,A,660532.98,2858888.39,0.0,1031016966.57,1033215321.98
002182,2011-12-31,A,961331.23,4735793.37,0.0,1091001435.79,1094775897.9299998
002182,2012-12-31,A,1253779.47,1111034.15,0.0,1146001563.62,1145858818.3
002182,2013-12-31,A,4740954.93,1077468.09,0.0,1129869360.05,1126205873.2099998
002182,2014-12-31,A,19812909.99,0.0,0.0,1106103271.14,1086290361.15
002182,2015-12-31,A,22829282.23,0.0,0.0,1102000508.97,1079171226.74
002182,2016-12-31,A,11476181.36,0.0,0.0,1431365617.08,1419889435.72
002182,2017-12-31,A,7343278.35,0.0,0.0,1552286327.19,1544943048.8400002
002182,2018-12-31,A,10871194.14,0.0,0.0,1829148269.88,1818277075.74
002182,2019-12-31,A,17259986.85,4117358.87,0.0,2675366003.71,2662223375.73
002183,2007-12-31,A,5973135.0,291742.0,0.0,1108723871.0,1103042478.0
002183,2008-12-31,A,9666027.0,3893054.0,0.0,1214784573.0,1209011600.0
002183,2009-12-31,A,11149307.0,313792.0,0.0,1360366255.0,1349530740.0
002183,2010-12-31,A,19622128.0,2492025.0,0.0,1487109177.0,1469979074.0
002183,2011-12-31,A,31684775.0,817495.0,0.0,1355619226.0,1324751946.0
002183,2012-12-31,A,23611834.0,4289042.0,0.0,1527528918.0,1508206126.0
002183,2013-12-31,A,24429818.0,119644787.0,0.0,2966146842.0,3061361811.0
002183,2014-12-31,A,24268050.0,152119808.0,0.0,3904241059.0,4032092817.0
002183,2015-12-31,A,109956709.0,176697125.0,0.0,6618922330.0,6685662746.0
002183,2016-12-31,A,122507751.0,197220770.0,0.0,7781558653.0,7856271672.0
002183,2017-12-31,A,164140092.0,193111978.0,0.0,8652130206.0,8681102092.0
002183,2018-12-31,A,247155713.0,203111751.0,0.0,8634966101.0,8590922139.0
002183,2019-12-31,A,376563307.0,214796047.0,0.0,8425350490.0,8263583230.0
002184,2007-12-31,A,3305158.72,0.0,0.0,597989442.51,594684283.79
002184,2008-12-31,A,5192907.92,0.0,0.0,754269604.98,749076697.0600001
002184,2009-12-31,A,8808600.54,0.0,0.0,796426601.69,787618001.1500001
002184,2010-12-31,A,10544526.48,0.0,0.0,822348794.97,811804268.49
002184,2011-12-31,A,12168362.31,0.0,0.0,836676674.43,824508312.12
002184,2012-12-31,A,16725696.8,0.0,0.0,830524940.31,813799243.51
002184,2013-12-31,A,17697183.61,0.0,0.0,857003672.01,839306488.4
002184,2014-12-31,A,24380982.78,0.0,0.0,884995002.09,860614019.3100001
002184,2015-12-31,A,35071155.92,0.0,0.0,934944311.05,899873155.13
002184,2016-12-31,A,43847334.61,0.0,0.0,1250966603.25,1207119268.64
002184,2017-12-31,A,55513206.93,0.0,0.0,1271558753.87,1216045546.9399998
002184,2018-12-31,A,56007899.37,0.0,0.0,1076506475.85,1020498576.4799999
002184,2019-12-31,A,44192056.52,678238.88,0.0,1123863772.11,1080349954.47
002184,2020-12-31,A,39670764.05,1301754.09,0.0,1262295546.39,1223926536.43
002185,2007-12-31,A,3011168.28,0.0,0.0,791052973.17,788041804.89
002185,2008-12-31,A,4055141.09,0.0,0.0,841998900.44,837943759.35
002185,2009-12-31,A,9211056.32,0.0,0.0,919496678.36,910285622.04
002185,2010-12-31,A,18098843.97,0.0,0.0,1018210842.99,1000111999.02
002185,2011-12-31,A,22795908.01,0.0,0.0,1448507011.86,1425711103.85
002185,2012-12-31,A,23050041.49,0.0,0.0,1532644069.46,1509594027.97
002185,2013-12-31,A,42439758.45,18110290.0,0.0,1972985363.44,1948655894.99
002185,2014-12-31,A,44789795.64,1906883.34,0.0,2524868697.25,2481985784.9500003
002185,2015-12-31,A,42154002.36,22549277.45,0.0,5286222074.76,5266617349.85
002185,2016-12-31,A,40694865.59,17812614.89,0.0,5505397092.65,5482514841.95
002185,2017-12-31,A,43690749.11,9519319.37,0.0,5995540588.66,5961369158.92
002185,2018-12-31,A,59066841.58,6001105.95,0.0,6374928638.41,6321862902.78
002185,2019-12-31,A,188585526.12,254407664.71,0.0,9918994964.48,9984817103.069998
002185,2020-12-31,A,218361558.46,299810972.59,0.0,11625746639.37,11707196053.500002
002186,2007-12-31,A,3989041.21,2399263.75,0.0,724907757.05,723317979.5899999
002186,2008-12-31,A,2971956.73,0.0,0.0,754167566.51,751195609.78
002186,2009-12-31,A,3980672.46,0.0,0.0,777746423.82,773765751.36
002186,2010-12-31,A,6693596.86,0.0,0.0,825723221.37,819029624.51
002186,2011-12-31,A,7143994.97,1573755.25,0.0,891393042.29,885822802.5699999
002186,2012-12-31,A,7131258.47,4558349.82,0.0,967527742.4,964954833.75
002186,2013-12-31,A,13547838.3,4116702.36,0.0,1008486019.27,999054883.33
002186,2014-12-31,A,11650846.37,4109878.55,0.0,1388385492.89,1380844525.0700002
002186,2015-12-31,A,11162822.72,6352064.73,0.0,1467665531.62,1462854773.6299999
002186,2016-12-31,A,8940242.13,5738517.89,0.0,1539714951.0,1536513226.76
002186,2017-12-31,A,9038508.42,3684388.54,0.0,1603293846.9,1597939727.02
002186,2018-12-31,A,10353120.11,3732746.85,0.0,1600658353.15,1594037979.89
002186,2019-12-31,A,10506098.48,3975039.89,0.0,1574925034.27,1568393975.68
002187,2007-12-31,A,1371100.67,1674229.81,0.0,830203646.49,830506775.63
002187,2008-12-31,A,3422021.99,1673719.83,0.0,927046234.56,925297932.4
002187,2009-12-31,A,15007333.48,28140020.97,0.0,1177043467.58,1190176155.07
002187,2010-12-31,A,38036021.92,28534314.43,0.0,1292185753.63,1282684046.14
002187,2011-12-31,A,66541758.53,28964379.91,0.0,1976166480.6,1938589101.98
002187,2012-12-31,A,87449746.07,28929766.81,0.0,2114994692.5,2056474713.24
002187,2013-12-31,A,82684135.09,27785207.1,0.0,2251329232.04,2196430304.0499997
002187,2014-12-31,A,97166779.57,29815785.5,0.0,2380707584.19,2313356590.12
002187,2015-12-31,A,105225211.02,25761514.25,0.0,2520132400.37,2440668703.6
002187,2016-12-31,A,123798012.23,24441801.86,0.0,2555346244.51,2455990034.1400003
002187,2017-12-31,A,97954813.93,23227078.48,0.0,2607818301.9,2533090566.4500003
002187,2018-12-31,A,112888844.42,22040314.99,0.0,2762757227.25,2671908697.8199997
002187,2019-12-31,A,97205256.76,20871041.62,0.0,2775678564.29,2699344349.1499996
002189,2007-12-31,A,1670760.05,0.0,0.0,450451497.13,448780737.08
002189,2008-12-31,A,2132761.34,0.0,0.0,471418654.26,469285892.92
002189,2009-12-31,A,2369197.69,0.0,0.0,470017812.1,467648614.41
002189,2010-12-31,A,2476908.73,0.0,0.0,484958173.07,482481264.34
002189,2011-12-31,A,2415931.19,0.0,0.0,485167561.91,482751630.72
002189,2012-12-31,A,3006661.13,0.0,0.0,495151569.71,492144908.58
002189,2013-12-31,A,3671328.18,0.0,0.0,501402668.35,497731340.17
002189,2014-12-31,A,4567844.57,0.0,0.0,510599572.46,506031727.89
002189,2015-12-31,A,5086235.38,0.0,0.0,578505446.21,573419210.83
002189,2016-12-31,A,6405621.44,0.0,0.0,589626707.51,583221086.0699999
002189,2017-12-31,A,8650877.53,0.0,0.0,608155761.36,599504883.83
002189,2018-12-31,A,44433790.18,562500.0,0.0,946067270.75,902195980.57
002189,2019-12-31,A,46446074.21,876638.48,0.0,1389370332.96,1343800897.23
002190,2007-12-31,A,1748705.94,0.0,0.0,483925616.7,482176910.76
002190,2008-12-31,A,1868864.97,0.0,0.0,514383535.33,512514670.35999995
002190,2009-12-31,A,2014484.24,0.0,0.0,575344401.59,573329917.35
002190,2010-12-31,A,3804623.58,0.0,0.0,633360616.6,629555993.02
002190,2011-12-31,A,5144717.04,0.0,0.0,2170258431.51,2165113714.4700003
002190,2012-12-31,A,12323641.64,0.0,0.0,2182031948.24,2169708306.6
002190,2013-12-31,A,12864143.79,780650.63,0.0,2323548562.41,2311465069.25
002190,2014-12-31,A,21514582.06,628179.44,0.0,2344967500.46,2324081097.84
002190,2015-12-31,A,16563502.31,659135.33,0.0,2800649380.86,2784745013.88
002190,2016-12-31,A,133687196.09,85093872.0,0.0,4465455069.95,4416861745.86
002190,2017-12-31,A,214784309.29,63707752.9,0.0,4133929104.33,3982852547.94
002190,2018-12-31,A,310122795.44,43611864.67,0.0,4822429675.98,4555918745.21
002190,2019-12-31,A,21146337.23,2687868.4,0.0,2649126444.87,2630667976.04
002190,2020-12-31,A,19470610.98,16501521.24,0.0,2682889274.13,2679920184.39
002191,2007-12-31,A,2315947.61,0.0,0.0,1951201861.41,1948885913.8000002
002191,2008-12-31,A,11233408.94,22648065.03,0.0,2419022805.94,2430437462.03
002191,2009-12-31,A,13888451.55,21589209.61,0.0,2559262414.74,2566963172.7999997
002191,2010-12-31,A,10407283.01,20994125.88,0.0,2611544249.78,2622131092.65
002191,2011-12-31,A,8555665.23,12519059.56,0.0,2335155983.44,2339119377.77
002191,2012-12-31,A,9253204.77,14057264.8,0.0,2687999434.18,2692803494.21
002191,2013-12-31,A,12764895.01,13740944.54,0.0,3066444804.67,3067420854.2
002191,2014-12-31,A,21977148.76,12340965.8,0.0,3613776155.92,3604139972.96
002191,2015-12-31,A,27305048.96,10383251.87,0.0,4372164359.72,4355242562.63
002191,2016-12-31,A,36923878.0,41996953.82,0.0,4811704977.97,4816778053.79
002191,2017-12-31,A,38866562.98,12994117.64,0.0,6690706009.02,6664833563.680001
002191,2018-12-31,A,39658153.27,12233065.36,0.0,6771888367.94,6744463280.029999
002191,2019-12-31,A,40906964.64,11502301.95,0.0,7231712927.48,7202308264.789999
002192,2007-12-31,A,273511.31,0.0,0.0,237295684.92,237022173.60999998
002192,2008-12-31,A,710018.94,0.0,0.0,235781651.77,235071632.83
002192,2009-12-31,A,1136288.41,0.0,0.0,321681722.02,320545433.60999995
002192,2010-12-31,A,3533583.85,0.0,0.0,336561758.28,333028174.42999995
002192,2011-12-31,A,4364967.55,0.0,0.0,335451389.67,331086422.12
002192,2012-12-31,A,1431693.41,49157.42,0.0,345524295.1,344141759.11
002192,2013-12-31,A,4472822.59,866878.95,0.0,372419825.33,368813881.69
002192,2014-12-31,A,30975675.87,2503269.65,0.0,313452931.73,284980525.51
002192,2015-12-31,A,33426758.28,4413617.16,0.0,765445049.0,736431907.88
002192,2016-12-31,A,40808921.9,5185542.44,0.0,790630853.25,755007473.7900001
002192,2017-12-31,A,39502031.99,5834001.72,0.0,838413720.88,804745690.61
002192,2018-12-31,A,43260935.44,6374467.33,0.0,820156832.07,783270363.96
002192,2019-12-31,A,22869559.35,6933870.26,0.0,591282999.59,575347310.5
002192,2020-12-31,A,22608097.69,7970607.08,0.0,614001937.94,599364447.33
002193,2007-12-31,A,4572307.54,1149600.0,0.0,554595027.27,551172319.73
002193,2008-12-31,A,3396870.52,167520.0,0.0,590572575.03,587343224.51
002193,2009-12-31,A,6078271.4,388800.0,0.0,633026087.28,627336615.88
002193,2010-12-31,A,5565885.43,210096.0,0.0,667319049.23,661963259.8000001
002193,2011-12-31,A,6829909.55,179625.6,0.0,668755290.41,662105006.46
002193,2012-12-31,A,5889885.58,207556.8,0.0,670947248.97,665264920.1899999
002193,2013-12-31,A,8192209.75,140764.8,0.0,672963321.61,664911876.66
002193,2014-12-31,A,10836039.93,0.0,0.0,670587613.73,659751573.8000001
002193,2015-12-31,A,8183864.13,0.0,0.0,685662105.89,677478241.76
002193,2016-12-31,A,14790544.43,0.0,0.0,2484273567.08,2469483022.65
002193,2017-12-31,A,13692225.22,0.0,0.0,2642774561.88,2629082336.6600003
002193,2018-12-31,A,16543781.17,0.0,0.0,2728190536.72,2711646755.5499997
002193,2019-12-31,A,17229388.32,0.0,0.0,2774978692.38,2757749304.06
002194,2007-12-31,A,9802338.74,3991989.82,0.0,1691717615.45,1685907266.53
002194,2008-12-31,A,15212634.53,6759623.62,0.0,1892529626.9,1884076615.99
002194,2009-12-31,A,16226484.58,4548344.38,0.0,1966233090.11,1954554949.91
002194,2010-12-31,A,18040775.15,6454900.92,0.0,2054776594.57,2043190720.34
002194,2011-12-31,A,17041512.55,5380388.45,0.0,2076271623.54,2064610499.44
002194,2012-12-31,A,19537380.28,3719995.16,0.0,1976585564.92,1960768179.8000002
002194,2013-12-31,A,25357474.97,3569397.39,0.0,1941993404.6,1920205327.02
002194,2014-12-31,A,30269546.18,3495492.17,0.0,2023040239.02,1996266185.01
002194,2015-12-31,A,30902730.27,3283394.55,0.0,2042486334.62,2014866998.8999999
002194,2016-12-31,A,39982182.6,6530028.17,0.0,1997693976.77,1964241822.3400002
002194,2017-12-31,A,7178872.15,10286410.35,0.0,1483173678.83,1486281217.0299997
002194,2018-12-31,A,7830806.88,14873800.04,0.0,1632679390.92,1639722384.08
002194,2019-12-31,A,5770998.03,20989719.71,0.0,1890696382.77,1905915104.45
002195,2007-12-31,A,231306.96,0.0,0.0,231201337.89,230970030.92999998
002195,2008-12-31,A,165544.21,0.0,0.0,254946994.42,254781450.20999998
002195,2009-12-31,A,44067.5,0.0,0.0,277793146.55,277749079.05
002195,2010-12-31,A,20000.0,0.0,0.0,321184846.53,321164846.53
002195,2011-12-31,A,0.0,0.0,0.0,383269655.23,383269655.23
002195,2012-12-31,A,0.0,0.0,0.0,458974504.36,458974504.36
002195,2013-12-31,A,0.0,0.0,0.0,466355504.47,466355504.47
002195,2014-12-31,A,13271603.11,0.0,0.0,4072428956.77,4059157353.66
