year,code,date,circulate,return1,return2,type,mean_mv,SB
2009,600830,2009-06-01,2161143.49,-0.122635,-0.122497,1,2142864.36,2
2010,600830,2010-06-01,3610438.42,-0.091659,-0.091659,1,2400832.35,2
2011,600830,2011-06-01,4416017.1,-0.029724,-0.029791,1,3388720.185,2
2012,600830,2012-06-01,3825397.53,-0.107592,-0.107482,1,2520976.5300000003,2
2013,600830,2013-06-01,3034875.95,-0.050255,-0.050776,1,2494599.06,2
2014,600830,2014-06-01,3498285.15,-0.060938,-0.061224,1,3496611.82,2
2015,600830,2015-06-01,7019286.44,-0.049939,-0.04899,1,8414587.47,1
2016,600830,2016-06-01,4261547.37,0.03304,0.03304,1,6419702.33,1
2017,600830,2017-06-01,4479622.29,0.121729,0.121729,1,5528310.125,1
2018,600830,2018-06-01,2462429.29,-0.1518,-0.1518,1,4026835.105,1
2019,600830,2019-06-01,2803171.35,0.010897,0.011364,1,4378639.125,1
2020,600830,2020-06-01,3162086.32,0.067709,0.067278,1,4823275.33,1
2006,600831,2006-06-01,1152477.4,0.020651,0.020651,1,666109.13,2
2007,600831,2007-06-01,1873894.47,-0.022755,-0.022755,1,1683360.0,2
2008,600831,2008-06-01,2033604.72,-0.266842,-0.266842,1,1378859.24,2
2009,600831,2009-06-01,3135246.0,-0.023602,-0.023602,1,2142864.36,2
2010,600831,2010-06-01,4896280.89,0.055577,0.055535,1,2400832.35,2
2011,600831,2011-06-01,6017523.58,-0.00466,-0.00466,1,3388720.185,2
2012,600831,2012-06-01,4524411.45,-0.088532,-0.088235,1,2520976.5300000003,2
2013,600831,2013-06-01,3758135.04,-0.193452,-0.192539,1,2494599.06,2
2014,600831,2014-06-01,4355379.89,0.017105,0.017105,1,3496611.82,2
2015,600831,2015-06-01,9561551.97,-0.305284,-0.305272,1,8414587.47,2
2016,600831,2016-06-01,7302163.44,0.033493,0.033493,1,6419702.33,2
2017,600831,2017-06-01,5606213.44,0.020513,0.020513,1,5528310.125,2
2018,600831,2018-06-01,3391899.99,-0.171939,-0.171939,1,4026835.105,1
2019,600831,2019-06-01,7042343.99,0.047426,0.047481,1,4378639.125,2
2020,600831,2020-06-01,5484225.58,-0.106481,-0.106481,1,4823275.33,2
2006,600832,2006-06-01,6303710.64,0.012846,0.012846,1,666109.13,2
2007,600832,2007-06-01,13923216.16,-0.168891,-0.168891,1,1683360.0,2
2008,600832,2008-06-01,10694915.48,-0.152678,-0.152678,1,1378859.24,2
2009,600832,2009-06-01,34826640.17,0.014856,0.014856,1,2142864.36,2
2010,600832,2010-06-01,25713722.43,-0.105576,-0.105367,1,2400832.35,2
2011,600832,2011-06-01,24694095.27,0.009115,0.009115,1,3388720.185,2
2012,600832,2012-06-01,17110618.27,-0.110927,-0.110927,1,2520976.5300000003,2
2013,600832,2013-06-01,17556705.16,-0.077052,-0.077052,1,2494599.06,2
2006,600833,2006-06-01,244214.41,-0.117851,-0.117851,1,666109.13,1
2007,600833,2007-06-01,490587.89,-0.217225,-0.217225,1,1683360.0,1
2008,600833,2008-06-01,594308.73,-0.275164,-0.274818,1,1378859.24,1
2009,600833,2009-06-01,800773.47,-0.010013,-0.010013,1,2142864.36,1
2010,600833,2010-06-01,1556824.01,-0.183793,-0.183793,1,2400832.35,1
2011,600833,2011-06-01,2069922.61,0.057818,0.057818,1,3388720.185,1
2012,600833,2012-06-01,1670916.74,-0.050697,-0.050697,1,2520976.5300000003,1
2013,600833,2013-06-01,1472369.89,-0.218935,-0.218935,1,2494599.06,1
2014,600833,2014-06-01,2177322.75,-0.057005,-0.057005,1,3496611.82,1
2015,600833,2015-06-01,5130985.98,-0.299421,-0.299421,1,8414587.47,1
2016,600833,2016-06-01,3531456.87,0.0,0.0,1,6419702.33,1
2017,600833,2017-06-01,3810314.81,0.000586,0.000586,1,5528310.125,1
2018,600833,2018-06-01,2300020.24,-0.188189,-0.188189,1,4026835.105,1
2019,600833,2019-06-01,2242017.79,0.003996,0.003996,1,4378639.125,1
2020,600833,2020-06-01,2387023.91,0.005639,0.005639,1,4823275.33,1
2006,600834,2006-06-01,752899.46,-0.008292,-0.008292,1,666109.13,2
2007,600834,2007-06-01,1893779.26,-0.178626,-0.178626,1,1683360.0,2
2008,600834,2008-06-01,1446613.79,-0.178129,-0.178129,1,1378859.24,2
2009,600834,2009-06-01,4449199.35,-0.002108,-0.002119,1,2142864.36,2
2010,600834,2010-06-01,5456475.17,-0.084868,-0.084868,1,2400832.35,2
2011,600834,2011-06-01,4664021.21,0.008481,0.008205,1,3388720.185,2
2012,600834,2012-06-01,3040922.73,-0.126748,-0.126531,1,2520976.5300000003,2
2013,600834,2013-06-01,2596957.56,-0.159029,-0.158779,1,2494599.06,2
2014,600834,2014-06-01,3227101.68,-0.001104,-0.00146,1,3496611.82,1
2015,600834,2015-06-01,10039341.46,-0.145816,-0.145816,1,8414587.47,2
2016,600834,2016-06-01,6258476.77,-0.041667,-0.041667,1,6419702.33,1
2017,600834,2017-06-01,5995916.73,-0.148475,-0.148475,1,5528310.125,2
2018,600834,2018-06-01,3375090.07,-0.133578,-0.133578,1,4026835.105,1
2019,600834,2019-06-01,3714031.22,-0.044226,-0.044226,1,4378639.125,1
2020,600834,2020-06-01,5967273.81,-0.186198,-0.186198,1,4823275.33,2
2006,600835,2006-06-01,2129002.44,-0.012484,-0.012484,1,666109.13,2
2007,600835,2007-06-01,6680384.41,0.095322,0.095322,1,1683360.0,2
2008,600835,2008-06-01,3913488.69,-0.305635,-0.305635,1,1378859.24,2
2009,600835,2009-06-01,4101895.99,-0.05506,-0.05506,1,2142864.36,2
2010,600835,2010-06-01,7532750.16,-0.017002,-0.016667,1,2400832.35,2
2011,600835,2011-06-01,9540945.87,0.027269,0.027327,1,3388720.185,2
2012,600835,2012-06-01,7040782.54,-0.075212,-0.075212,1,2520976.5300000003,2
2013,600835,2013-06-01,8863482.26,0.366915,0.366915,1,2494599.06,2
2014,600835,2014-06-01,12565336.99,-0.0133,-0.0133,1,3496611.82,2
2015,600835,2015-06-01,26566251.64,-0.122061,-0.11981,1,8414587.47,2
2016,600835,2016-06-01,15476817.52,-0.004177,-0.004606,1,6419702.33,2
2017,600835,2017-06-01,17049500.9,0.079567,0.0785,1,5528310.125,2
2018,600835,2018-06-01,15210671.1,-0.029956,-0.029604,1,4026835.105,2
2019,600835,2019-06-01,13387971.38,0.034122,0.031477,1,4378639.125,2
2020,600835,2020-06-01,13654117.8,0.128667,0.128667,1,4823275.33,2
2006,600837,2006-06-01,771735.49,0.382275,0.382022,1,666109.13,2
2007,600837,2007-06-01,4678354.06,-0.030531,-0.030531,1,1683360.0,2
2008,600837,2008-06-01,5841803.77,0.016687,0.016687,1,1378859.24,2
2009,600837,2009-06-01,65839890.62,0.170212,0.169611,1,2142864.36,2
2010,600837,2010-06-01,43178715.79,-0.130361,-0.129699,1,2400832.35,2
2011,600837,2011-06-01,74214947.04,0.013258,0.012141,1,3388720.185,2
2012,600837,2012-06-01,77927223.26,-0.078469,-0.078469,1,2520976.5300000003,2
2013,600837,2013-06-01,75904190.47,-0.225434,-0.225434,1,2494599.06,2
2014,600837,2014-06-01,74043000.3,0.003247,0.003247,1,3496611.82,2
2015,600837,2015-06-01,176408459.72,-0.153727,-0.153727,1,8414587.47,2
2016,600837,2016-06-01,124780662.8,-0.027129,-0.027129,1,6419702.33,2
2017,600837,2017-06-01,120168148.02,-0.029412,-0.029412,1,5528310.125,2
2018,600837,2018-06-01,76632482.27,-0.096374,-0.096374,1,4026835.105,2
2019,600837,2019-06-01,114827341.44,0.172727,0.172727,1,4378639.125,2
2020,600837,2020-06-01,101799010.24,0.089177,0.089177,1,4823275.33,2
2006,600838,2006-06-01,847100.44,-0.008982,-0.008982,1,666109.13,2
2007,600838,2007-06-01,2407890.06,-0.241624,-0.241624,1,1683360.0,2
2008,600838,2008-06-01,1598813.21,-0.208931,-0.208931,1,1378859.24,2
2009,600838,2009-06-01,2473441.82,0.001623,0.001623,1,2142864.36,2
2010,600838,2010-06-01,3331329.26,-0.109325,-0.109325,1,2400832.35,2
2011,600838,2011-06-01,3431549.76,-0.028377,-0.028377,1,3388720.185,2
2012,600838,2012-06-01,2144718.6,-0.117162,-0.117162,1,2520976.5300000003,1
2013,600838,2013-06-01,2465424.18,0.098214,0.098214,1,2494599.06,1
2014,600838,2014-06-01,2914412.0,-0.006831,-0.006831,1,3496611.82,1
2015,600838,2015-06-01,5460012.58,-0.194559,-0.194559,1,8414587.47,1
2016,600838,2016-06-01,4770495.57,0.046614,0.046614,1,6419702.33,1
2017,600838,2017-06-01,4846663.15,-0.040476,-0.040476,1,5528310.125,1
2018,600838,2018-06-01,2806173.87,-0.177438,-0.177438,1,4026835.105,1
2019,600838,2019-06-01,2838244.43,0.0,0.0,1,4378639.125,1
2020,600838,2020-06-01,3203047.03,0.212443,0.212443,1,4823275.33,1
2006,600839,2006-06-01,4602313.7,0.022663,0.022663,1,666109.13,2
2007,600839,2007-06-01,11661113.47,-0.03467,-0.03467,1,1683360.0,2
2008,600839,2008-06-01,7057216.05,-0.149142,-0.148581,1,1378859.24,2
2009,600839,2009-06-01,8919867.9,0.01073,0.01073,1,2142864.36,2
2010,600839,2010-06-01,10482265.15,-0.058674,-0.058673,1,2400832.35,2
2011,600839,2011-06-01,11864267.13,0.054293,0.054293,1,3388720.185,2
2012,600839,2012-06-01,9727095.4,-0.08658,-0.08658,1,2520976.5300000003,2
2013,600839,2013-06-01,8251896.1,-0.163551,-0.163551,1,2494599.06,2
2014,600839,2014-06-01,14198793.29,-0.025316,-0.025316,1,3496611.82,2
2015,600839,2015-06-01,45362378.55,0.161747,0.161747,1,8414587.47,2
2016,600839,2016-06-01,20376190.36,-0.110664,-0.110664,1,6419702.33,2
2017,600839,2017-06-01,16690496.17,0.071006,0.071006,1,5528310.125,2
2018,600839,2018-06-01,13196870.97,-0.040268,-0.040268,1,4026835.105,2
2019,600839,2019-06-01,13612250.35,-0.042208,-0.042208,1,4378639.125,2
2020,600839,2020-06-01,13243104.57,0.09542,0.09542,1,4823275.33,2
2006,600840,2006-06-01,653221.35,0.007952,0.007952,1,666109.13,1
2007,600840,2007-06-01,2086136.67,-0.216903,-0.216903,1,1683360.0,2
2008,600840,2008-06-01,1684403.86,-0.285496,-0.285496,1,1378859.24,2
2009,600840,2009-06-01,3831551.79,0.189697,0.189697,1,2142864.36,2
2006,600841,2006-06-01,165024.0,0.068531,0.068531,1,666109.13,1
2007,600841,2007-06-01,236304.0,-0.257298,-0.257298,1,1683360.0,1
2008,600841,2008-06-01,235008.0,-0.348893,-0.348893,1,1378859.24,1
2009,600841,2009-06-01,311688.0,0.023404,0.023404,1,2142864.36,1
2010,600841,2010-06-01,3423020.64,-0.107162,-0.106776,1,2400832.35,2
2011,600841,2011-06-01,4028631.98,-0.064019,-0.064024,1,3388720.185,2
2012,600841,2012-06-01,5160861.89,0.009863,0.009764,1,2520976.5300000003,2
2013,600841,2013-06-01,6826465.14,0.142504,0.142504,1,2494599.06,2
2014,600841,2014-06-01,4833157.01,-0.037255,-0.037255,1,3496611.82,2
2015,600841,2015-06-01,8955675.81,-0.182857,-0.182857,1,8414587.47,2
2016,600841,2016-06-01,7290838.64,0.004313,0.004313,1,6419702.33,2
2017,600841,2017-06-01,7964080.01,0.070126,0.070126,1,5528310.125,2
2018,600841,2018-06-01,4900570.86,-0.147913,-0.147913,1,4026835.105,2
2019,600841,2019-06-01,4206453.79,0.025445,0.025445,1,4378639.125,1
2020,600841,2020-06-01,3637590.93,-0.078042,-0.078042,1,4823275.33,1
2006,600842,2006-06-01,288893.54,0.088889,0.088889,1,666109.13,1
2007,600842,2007-06-01,979444.52,-0.200877,-0.200877,1,1683360.0,1
2008,600842,2008-06-01,1148623.58,0.299866,0.299866,1,1378859.24,1
2009,600842,2009-06-01,2458964.86,0.046789,0.046789,1,2142864.36,2
2006,600843,2006-06-01,185183.87,0.250138,0.250139,1,666109.13,1
2007,600843,2007-06-01,830927.04,-0.268915,-0.268915,1,1683360.0,1
2008,600843,2008-06-01,671136.71,-0.250391,-0.250391,1,1378859.24,1
2009,600843,2009-06-01,1869080.41,-0.025641,-0.025641,1,2142864.36,1
2010,600843,2010-06-01,1647741.94,-0.092551,-0.092551,1,2400832.35,1
2011,600843,2011-06-01,2477761.2,-0.076394,-0.076394,1,3388720.185,1
2012,600843,2012-06-01,1463293.21,-0.151011,-0.151011,1,2520976.5300000003,1
2013,600843,2013-06-01,1067753.17,-0.240525,-0.240525,1,2494599.06,1
2014,600843,2014-06-01,2162148.93,0.023278,0.023278,1,3496611.82,1
2015,600843,2015-06-01,6300076.18,0.18646,0.18646,1,8414587.47,1
2017,600843,2017-06-01,3975628.34,0.014774,0.014774,1,5528310.125,1
2018,600843,2018-06-01,2555978.68,-0.158475,-0.158475,1,4026835.105,1
2019,600843,2019-06-01,2284843.88,-0.023437,-0.023438,1,4378639.125,1
2020,600843,2020-06-01,2007616.15,-0.001515,-0.001515,1,4823275.33,1
2006,600844,2006-06-01,199327.22,0.575492,0.575492,1,666109.13,1
2007,600844,2007-06-01,545602.9,-0.291258,-0.291258,1,1683360.0,1
2008,600844,2008-06-01,1923267.8,-0.178722,-0.178722,1,1378859.24,2
2009,600844,2009-06-01,2062680.67,0.01606,0.01606,1,2142864.36,1
2010,600844,2010-06-01,8538474.38,-0.236002,-0.236002,1,2400832.35,2
2011,600844,2011-06-01,10211079.63,0.14944,0.14944,1,3388720.185,2
2012,600844,2012-06-01,7316185.92,-0.117149,-0.117149,1,2520976.5300000003,2
2013,600844,2013-06-01,4310175.08,-0.30406,-0.30406,1,2494599.06,2
2014,600844,2014-06-01,3468024.18,0.044014,0.044014,1,3496611.82,1
2015,600844,2015-06-01,6245952.49,-0.111481,-0.111481,1,8414587.47,1
2016,600844,2016-06-01,3777982.5,0.076667,0.076667,1,6419702.33,1
2017,600844,2017-06-01,3924189.25,-0.046875,-0.046875,1,5528310.125,1
2019,600844,2019-06-01,3718742.47,0.153061,0.153061,1,4378639.125,1
2020,600844,2020-06-01,2608056.11,-0.114525,-0.114525,1,4823275.33,1
2006,600845,2006-06-01,224283.84,-0.02685,-0.02685,1,666109.13,1
2007,600845,2007-06-01,727527.68,0.021345,0.021345,1,1683360.0,1
2008,600845,2008-06-01,708513.44,-0.276569,-0.276569,1,1378859.24,1
2009,600845,2009-06-01,1312406.5,0.032844,0.032844,1,2142864.36,1
2010,600845,2010-06-01,4626180.06,0.006448,0.006749,1,2400832.35,2
2011,600845,2011-06-01,3907423.27,-0.032619,-0.032155,1,3388720.185,2
2012,600845,2012-06-01,3544995.6,-0.063995,-0.063995,1,2520976.5300000003,2
2013,600845,2013-06-01,3794164.62,0.006006,0.006006,1,2494599.06,2
2014,600845,2014-06-01,6729828.72,-0.008675,-0.008675,1,3496611.82,2
2015,600845,2015-06-01,16865921.01,-0.073872,-0.073872,1,8414587.47,2
2016,600845,2016-06-01,10568142.05,0.179799,0.179799,1,6419702.33,2
2017,600845,2017-06-01,8828253.02,0.123333,0.123333,1,5528310.125,2
2018,600845,2018-06-01,13805606.36,0.0625,0.0625,1,4026835.105,2
2019,600845,2019-06-01,23726083.63,0.232487,0.232488,1,4378639.125,2
2020,600845,2020-06-01,49412728.37,0.051726,0.051069,1,4823275.33,2
2006,600846,2006-06-01,604246.24,0.063012,0.063253,1,666109.13,1
2007,600846,2007-06-01,1204958.19,-0.327751,-0.327751,1,1683360.0,1
2008,600846,2008-06-01,1746570.42,-0.305177,-0.305177,1,1378859.24,2
2009,600846,2009-06-01,2516712.07,-0.03312,-0.03312,1,2142864.36,2
2010,600846,2010-06-01,2612848.92,-0.164874,-0.164241,1,2400832.35,2
2011,600846,2011-06-01,3569914.93,0.004959,0.004959,1,3388720.185,2
2012,600846,2012-06-01,3017598.12,-0.113464,-0.113346,1,2520976.5300000003,2
2013,600846,2013-06-01,3286245.57,-0.057348,-0.057348,1,2494599.06,2
2014,600846,2014-06-01,4904377.9,0.151026,0.151026,1,3496611.82,2
2015,600846,2015-06-01,7740795.18,-0.17947,-0.17947,1,8414587.47,1
2016,600846,2016-06-01,6185139.01,0.085526,0.085526,1,6419702.33,1
2017,600846,2017-06-01,5104301.59,0.035488,0.035488,1,5528310.125,1
2018,600846,2018-06-01,4704454.22,-0.115159,-0.115159,1,4026835.105,2
2019,600846,2019-06-01,5541634.65,0.001129,0.001129,1,4378639.125,2
2020,600846,2020-06-01,5310472.89,-0.009324,-0.009324,1,4823275.33,2
2006,600847,2006-06-01,145624.72,0.37218,0.37218,1,666109.13,1
2007,600847,2007-06-01,337629.93,-0.184337,-0.184337,1,1683360.0,1
2008,600847,2008-06-01,284072.39,-0.12381,-0.12381,1,1378859.24,1
2009,600847,2009-06-01,490951.2,0.115789,0.115789,1,2142864.36,1
2010,600847,2010-06-01,1390188.8,0.035667,0.035667,1,2400832.35,1
2011,600847,2011-06-01,984126.0,0.061185,0.061185,1,3388720.185,1
2012,600847,2012-06-01,1038208.6,-0.107469,-0.10747,1,2520976.5300000003,1
2013,600847,2013-06-01,1294436.0,-0.170455,-0.170455,1,2494599.06,1
2014,600847,2014-06-01,1581694.4,0.050029,0.050029,1,3496611.82,1
2015,600847,2015-06-01,3749923.58,-0.064763,-0.064763,1,8414587.47,1
2016,600847,2016-06-01,4023732.72,0.000334,0.000334,1,6419702.33,1
2017,600847,2017-06-01,2405079.31,0.057991,0.057991,1,5528310.125,1
2018,600847,2018-06-01,2165950.96,0.155356,0.155356,1,4026835.105,1
2019,600847,2019-06-01,1821054.31,0.005927,0.005927,1,4378639.125,1
2020,600847,2020-06-01,1647839.55,-0.061955,-0.061955,1,4823275.33,1
2006,600848,2006-06-01,153891.55,0.156962,0.156962,1,666109.13,1
2007,600848,2007-06-01,681635.18,-0.026499,-0.026499,1,1683360.0,1
2008,600848,2008-06-01,937465.94,-0.366019,-0.366019,1,1378859.24,1
2009,600848,2009-06-01,1884630.71,0.035934,0.035934,1,2142864.36,1
2010,600848,2010-06-01,2489044.64,-0.141994,-0.141994,1,2400832.35,2
2011,600848,2011-06-01,3047034.7,0.008704,0.008704,1,3388720.185,1
2012,600848,2012-06-01,2164767.7,-0.152174,-0.152174,1,2520976.5300000003,1
2013,600848,2013-06-01,1498685.33,-0.235469,-0.235469,1,2494599.06,1
2015,600848,2015-06-01,7306456.16,-0.03062,-0.03062,1,8414587.47,1
2017,600848,2017-06-01,8614372.81,0.203797,0.203797,1,5528310.125,2
2018,600848,2018-06-01,8658323.69,-0.017679,-0.017679,1,4026835.105,2
2019,600848,2019-06-01,24531267.59,-0.098465,-0.098465,1,4378639.125,2
2020,600848,2020-06-01,21744252.99,0.070732,0.070513,1,4823275.33,2
2006,600849,2006-06-01,1573344.32,0.40665,0.40665,1,666109.13,2
2007,600849,2007-06-01,4963186.16,-0.040376,-0.040376,1,1683360.0,2
2008,600849,2008-06-01,2310241.58,-0.151324,-0.151324,1,1378859.24,2
2009,600849,2009-06-01,4527717.28,0.065999,0.065824,1,2142864.36,2
2006,600850,2006-06-01,267659.64,0.174286,0.174286,1,666109.13,1
2007,600850,2007-06-01,553562.0,-0.408377,-0.408377,1,1683360.0,1
2008,600850,2008-06-01,579507.7,-0.240223,-0.240223,1,1378859.24,1
2009,600850,2009-06-01,1405878.93,0.023661,0.023661,1,2142864.36,1
2010,600850,2010-06-01,2914376.76,0.030853,0.030853,1,2400832.35,2
2011,600850,2011-06-01,3061463.85,0.025788,0.025788,1,3388720.185,1
2012,600850,2012-06-01,4308283.49,-0.1223,-0.1223,1,2520976.5300000003,2
2013,600850,2013-06-01,3873863.48,-0.155577,-0.15433,1,2494599.06,2
2015,600850,2015-06-01,9473434.79,-0.385558,-0.385193,1,8414587.47,2
2016,600850,2016-06-01,12000119.05,0.051305,0.051299,1,6419702.33,2
2017,600850,2017-06-01,8992486.45,0.006511,0.006533,1,5528310.125,2
2019,600850,2019-06-01,9063178.19,-0.049605,-0.049605,1,4378639.125,2
2020,600850,2020-06-01,10462148.11,0.081371,0.080279,1,4823275.33,2
2006,600851,2006-06-01,1891158.32,0.111111,0.111111,1,666109.13,2
2007,600851,2007-06-01,4835287.07,-0.374046,-0.374046,1,1683360.0,2
2008,600851,2008-06-01,3660934.57,-0.265363,-0.265363,1,1378859.24,2
2009,600851,2009-06-01,3705794.67,0.048017,0.048017,1,2142864.36,2
2010,600851,2010-06-01,3395748.11,-0.136961,-0.136961,1,2400832.35,2
2011,600851,2011-06-01,7315622.55,0.048677,0.048677,1,3388720.185,2
2012,600851,2012-06-01,4141336.28,-0.113744,-0.113744,1,2520976.5300000003,2
2013,600851,2013-06-01,5366758.42,-0.022849,-0.022849,1,2494599.06,2
2014,600851,2014-06-01,4790957.65,-0.042773,-0.042773,1,3496611.82,2
2015,600851,2015-06-01,9345689.35,-0.137602,-0.137602,1,8414587.47,2
2016,600851,2016-06-01,9825523.32,-0.089603,-0.089603,1,6419702.33,2
2017,600851,2017-06-01,6629090.87,0.117019,0.116998,1,5528310.125,2
2018,600851,2018-06-01,6068054.22,-0.141066,-0.141066,1,4026835.105,2
2019,600851,2019-06-01,5470107.28,0.015068,0.015068,1,4378639.125,2
2020,600851,2020-06-01,5514399.64,0.030345,0.030345,1,4823275.33,2
2006,600853,2006-06-01,493680.0,0.041667,0.041667,1,666109.13,1
2007,600853,2007-06-01,1263820.94,-0.321075,-0.321075,1,1683360.0,1
2008,600853,2008-06-01,1234886.9,-0.292339,-0.292339,1,1378859.24,1
2009,600853,2009-06-01,1876108.22,0.041394,0.041394,1,2142864.36,1
2010,600853,2010-06-01,2066709.48,-0.138702,-0.138702,1,2400832.35,1
2011,600853,2011-06-01,2308272.93,0.011864,0.011737,1,3388720.185,1
2012,600853,2012-06-01,1674839.89,-0.145205,-0.145205,1,2520976.5300000003,1
2013,600853,2013-06-01,1309810.69,-0.186667,-0.186667,1,2494599.06,1
2014,600853,2014-06-01,1535269.9,0.032491,0.032491,1,3496611.82,1
2015,600853,2015-06-01,5475438.11,0.00691,0.00691,1,8414587.47,1
2016,600853,2016-06-01,2764559.44,-0.030132,-0.030132,1,6419702.33,1
2017,600853,2017-06-01,3312103.25,-0.038941,-0.038941,1,5528310.125,1
2018,600853,2018-06-01,1943243.72,-0.163972,-0.163972,1,4026835.105,1
2019,600853,2019-06-01,2571308.68,0.176904,0.176904,1,4378639.125,1
2020,600853,2020-06-01,2212184.36,-0.024803,-0.02439,1,4823275.33,1
2006,600854,2006-06-01,1014999.28,0.080169,0.080169,1,666109.13,2
2007,600854,2007-06-01,1658432.02,-0.400381,-0.400381,1,1683360.0,1
2010,600854,2010-06-01,3049221.62,0.005137,0.005137,1,2400832.35,2
2011,600854,2011-06-01,3257005.03,0.113677,0.113677,1,3388720.185,1
2012,600854,2012-06-01,2238866.3,-0.167954,-0.167954,1,2520976.5300000003,1
2013,600854,2013-06-01,1963553.27,-0.220619,-0.220619,1,2494599.06,1
2014,600854,2014-06-01,2586903.52,-0.03301,-0.03301,1,3496611.82,1
2015,600854,2015-06-01,4638764.74,-0.09432,-0.09432,1,8414587.47,1
2016,600854,2016-06-01,3880355.28,0.093704,0.093704,1,6419702.33,1
2017,600854,2017-06-01,3501150.55,-0.108466,-0.108466,1,5528310.125,1
2018,600854,2018-06-01,2186920.44,-0.082789,-0.082789,1,4026835.105,1
2019,600854,2019-06-01,2031082.88,-0.032178,-0.032178,1,4378639.125,1
2020,600854,2020-06-01,2057055.81,0.080611,0.081081,1,4823275.33,1
2006,600855,2006-06-01,1801331.23,0.12645,0.12645,1,666109.13,2
2007,600855,2007-06-01,2620710.0,-0.189481,-0.189481,1,1683360.0,2
2008,600855,2008-06-01,1487828.76,-0.25641,-0.25641,1,1378859.24,2
2009,600855,2009-06-01,2061505.68,0.057416,0.057416,1,2142864.36,1
2010,600855,2010-06-01,2224747.08,0.076749,0.076749,1,2400832.35,1
2011,600855,2011-06-01,2674826.94,0.117934,0.117934,1,3388720.185,1
2012,600855,2012-06-01,2019529.32,-0.065804,-0.065804,1,2520976.5300000003,1
